city	date	avg_temp	high_temp	low_temp
Beijing	2016-02-19	36	44	26
Beijing	2016-02-20	31	39	23
Beijing	2016-02-21	28	42	15
Beijing	2016-02-22	34	48	21
Beijing	2016-02-23	29	37	21
Beijing	2016-02-24	28	44	12
Beijing	2016-02-25	30	44	17
Beijing	2016-02-26	34	46	21
Beijing	2016-02-27	34	48	21
Beijing	2016-02-28	32	44	19
Beijing	2016-02-29	30	39	21
Beijing	2016-03-01	35	51	19
Beijing	2016-03-02	46	68	23
Beijing	2016-03-03	46	59	33
Beijing	2016-03-04	42	53	32
Beijing	2016-03-05	44	53	32
Beijing	2016-03-06	40	51	28
Beijing	2016-03-07	40	51	28
Beijing	2016-03-08	36	44	28
Beijing	2016-03-09	33	42	24
Beijing	2016-03-10	34	45	24
Beijing	2016-03-11	34	48	19
Beijing	2016-03-12	36	49	24
Beijing	2016-03-13	40	55	26
Beijing	2016-03-14	42	61	24
Beijing	2016-03-15	46	55	37
Beijing	2016-03-16	44	62	27
Beijing	2016-03-17	48	64	33
Beijing	2016-03-18	54	71	37
Beijing	2016-03-19	52	59	44
Beijing	2016-03-20	50	66	33
Beijing	2016-03-21	50	68	33
Beijing	2016-03-22	53	60	46
Beijing	2016-03-23	48	59	37
Beijing	2016-03-24	44	59	28
Beijing	2016-03-25	44	59	28
Beijing	2016-03-26	52	68	35
Beijing	2016-03-27	56	71	41
Beijing	2016-03-28	56	72	39
Beijing	2016-03-29	58	75	41
Beijing	2016-03-30	60	71	46
Beijing	2016-03-31	58	74	42
Beijing	2016-04-01	62	71	53
Beijing	2016-04-02	58	66	51
Beijing	2016-04-03	57	68	46
Beijing	2016-04-04	56	71	41
Beijing	2016-04-05	56	71	42
Beijing	2016-04-06	56	68	44
Beijing	2016-04-07	62	75	48
Beijing	2016-04-08	62	75	48
Beijing	2016-04-09	60	78	41
Beijing	2016-04-10	54	68	39
Beijing	2016-04-11	49	59	39
Beijing	2016-04-12	53	65	41
Beijing	2016-04-13	63	80	46
Beijing	2016-04-14	64	73	53
Beijing	2016-04-15	56	71	42
Beijing	2016-04-16	60	68	53
Beijing	2016-04-17	60	68	53
Beijing	2016-04-18	58	69	46
Beijing	2016-04-19	52	59	46
Beijing	2016-04-20	63	80	46
Beijing	2016-04-21	66	89	42
Beijing	2016-04-22	61	78	44
Beijing	2016-04-23	58	71	46
Beijing	2016-04-24	59	77	41
Beijing	2016-04-25	72	84	60
Beijing	2016-04-26	64	73	55
Beijing	2016-04-27	58	66	50
Beijing	2016-04-28	63	78	48
Beijing	2016-04-29	66	78	53
Beijing	2016-04-30	69	87	51
Beijing	2016-05-01	73	87	59
Beijing	2016-05-02	63	75	51
Beijing	2016-05-03	63	82	44
Beijing	2016-05-04	64	83	46
Beijing	2016-05-05	68	77	59
Beijing	2016-05-06	68	78	59
Beijing	2016-05-07	66	80	51
Beijing	2016-05-08	64	80	48
Beijing	2016-05-09	66	77	55
Beijing	2016-05-10	66	82	50
Beijing	2016-05-11	72	80	64
Beijing	2016-05-12	60	71	50
Beijing	2016-05-13	60	77	42
Beijing	2016-05-14	60	66	53
Beijing	2016-05-15	64	77	51
Beijing	2016-05-16	66	89	44
Beijing	2016-05-17	70	89	51
Beijing	2016-05-18	73	86	60
Beijing	2016-05-19	73	86	60
Beijing	2016-05-20	72	84	59
Beijing	2016-05-21	70	84	55
Beijing	2016-05-22	72	86	59
Beijing	2016-05-23	68	77	59
Beijing	2016-05-24	67	84	50
Beijing	2016-05-25	70	82	59
Beijing	2016-05-26	72	87	57
Beijing	2016-05-27	72	86	57
Beijing	2016-05-28	71	87	55
Beijing	2016-05-29	74	87	60
Beijing	2016-05-30	76	93	60
Beijing	2016-05-31	75	79	69
Beijing	2016-06-01	75	86	64
Beijing	2016-06-02	73	91	55
Beijing	2016-06-03	73	84	62
Beijing	2016-06-04	78	87	68
Beijing	2016-06-05	74	87	62
Beijing	2016-06-06	75	86	64
Beijing	2016-06-07	72	80	64
Beijing	2016-06-08	76	87	64
Beijing	2016-06-09	80	93	66
Beijing	2016-06-10	77	88	66
Beijing	2016-06-11	77	87	67
Beijing	2016-06-12	76	87	64
Beijing	2016-06-13	71	76	66
Beijing	2016-06-14	67	70	64
Beijing	2016-06-15	73	87	59
Beijing	2016-06-16	78	95	62
Beijing	2016-06-17	78	89	68
Beijing	2016-06-18	78	91	64
Beijing	2016-06-19	81	96	66
Beijing	2016-06-20	82	91	73
Beijing	2016-06-21	83	95	71
Beijing	2016-06-22	80	91	69
Beijing	2016-06-23	78	87	68
Beijing	2016-06-24	78	93	62
Beijing	2016-06-25	80	98	62
Beijing	2016-06-26	83	98	68
Beijing	2016-06-27	78	86	68
Beijing	2016-06-28	69	72	66
Beijing	2016-06-29	76	84	68
Beijing	2016-06-30	80	91	68
Beijing	2016-07-01	80	91	68
Beijing	2016-07-02	80	93	68
Beijing	2016-07-03	80	89	71
Beijing	2016-07-04	82	89	75
Beijing	2016-07-05	81	91	71
Beijing	2016-07-06	82	93	71
Beijing	2016-07-07	83	93	73
Beijing	2016-07-08	83	91	75
Beijing	2016-07-09	86	96	77
Beijing	2016-07-10	88	98	77
Beijing	2016-07-11	87	96	78
Beijing	2016-07-12	81	87	75
Beijing	2016-07-13	84	98	71
Beijing	2016-07-14	81	91	71
Beijing	2016-07-15	72	74	69
Beijing	2016-07-16	74	80	69
Beijing	2016-07-17	79	87	71
Beijing	2016-07-18	80	86	73
Beijing	2016-07-19	76	77	73
Beijing	2016-07-20	72	75	70
Beijing	2016-07-21	76	80	71
Beijing	2016-07-22	81	87	75
Beijing	2016-07-23	82	92	73
Beijing	2016-07-24	84	93	75
Beijing	2016-07-25	82	90	75
Beijing	2016-07-26	83	93	73
Beijing	2016-07-27	84	95	73
Beijing	2016-07-28	81	91	71
Beijing	2016-07-29	84	92	77
Beijing	2016-07-30	82	89	75
Beijing	2016-07-31	77	83	71
Beijing	2016-08-01	83	89	77
Beijing	2016-08-02	84	93	75
Beijing	2016-08-03	86	96	75
Beijing	2016-08-04	86	93	78
Beijing	2016-08-05	84	91	77
Beijing	2016-08-06	84	91	77
Beijing	2016-08-07	81	89	73
Beijing	2016-08-08	82	91	73
Beijing	2016-08-09	78	89	68
Beijing	2016-08-10	86	93	78
Beijing	2016-08-11	88	95	80
Beijing	2016-08-12	84	91	77
Beijing	2016-08-13	82	89	73
Beijing	2016-08-14	81	93	69
Beijing	2016-08-15	76	82	69
Beijing	2016-08-16	78	89	66
Beijing	2016-08-17	78	82	73
Beijing	2016-08-18	74	77	71
Beijing	2016-08-19	82	91	73
Beijing	2016-08-20	80	89	71
Beijing	2016-08-21	82	93	71
Beijing	2016-08-22	84	93	75
Beijing	2016-08-23	80	86	75
Beijing	2016-08-24	81	89	73
Beijing	2016-08-25	76	86	64
Beijing	2016-08-26	73	87	59
Beijing	2016-08-27	76	91	60
Beijing	2016-08-28	76	91	60
Beijing	2016-08-29	74	87	60
Beijing	2016-08-30	78	91	64
Beijing	2016-08-31	79	96	62
Beijing	2016-09-01	73	80	66
Beijing	2016-09-02	77	86	68
Beijing	2016-09-03	76	87	66
Beijing	2016-09-04	77	86	68
Beijing	2016-09-05	76	89	62
Beijing	2016-09-06	76	89	64
Beijing	2016-09-07	76	86	66
Beijing	2016-09-08	76	91	60
Beijing	2016-09-09	74	89	60
Beijing	2016-09-10	74	87	60
Beijing	2016-09-11	68	77	60
Beijing	2016-09-12	72	82	62
Beijing	2016-09-13	72	81	64
Beijing	2016-09-14	75	86	64
Beijing	2016-09-15	75	86	64
Beijing	2016-09-16	77	86	66
Beijing	2016-09-17	68	73	64
Beijing	2016-09-18	66	73	59
Beijing	2016-09-19	66	78	53
Beijing	2016-09-20	66	80	51
Beijing	2016-09-21	66	74	57
Beijing	2016-09-22	68	77	59
Beijing	2016-09-23	70	79	60
Beijing	2016-09-24	71	80	62
Beijing	2016-09-25	73	80	66
Beijing	2016-09-26	68	71	64
Beijing	2016-09-27	63	71	53
Beijing	2016-09-28	58	69	46
Beijing	2016-09-29	56	71	42
Beijing	2016-09-30	63	75	51
Beijing	2016-10-01	65	75	55
Beijing	2016-10-02	66	77	55
Beijing	2016-10-03	73	84	62
Beijing	2016-10-04	62	68	57
Beijing	2016-10-05	62	70	53
Beijing	2016-10-06	59	65	53
Beijing	2016-10-07	56	59	53
Beijing	2016-10-08	52	64	41
Beijing	2016-10-09	52	64	39
Beijing	2016-10-10	52	64	41
Beijing	2016-10-11	55	66	44
Beijing	2016-10-12	59	65	53
Beijing	2016-10-13	58	69	48
Beijing	2016-10-14	62	71	53
Beijing	2016-10-15	56	63	48
Beijing	2016-10-16	60	67	51
Beijing	2016-10-17	59	72	46
Beijing	2016-10-18	60	64	57
Beijing	2016-10-19	62	68	55
Beijing	2016-10-20	56	62	50
Beijing	2016-10-21	52	53	50
Beijing	2016-10-22	52	59	46
Beijing	2016-10-23	50	60	41
Beijing	2016-10-24	47	53	41
Beijing	2016-10-25	52	64	41
Beijing	2016-10-26	55	64	46
Beijing	2016-10-27	48	50	45
Beijing	2016-10-28	46	55	37
Beijing	2016-10-29	42	55	28
Beijing	2016-10-30	43	53	33
Beijing	2016-10-31	35	44	26
Beijing	2016-11-01	34	46	21
Beijing	2016-11-02	40	55	26
Beijing	2016-11-03	40	53	28
Beijing	2016-11-04	42	53	30
Beijing	2016-11-05	52	64	41
Beijing	2016-11-06	44	50	39
Beijing	2016-11-07	47	55	39
Beijing	2016-11-08	39	52	26
Beijing	2016-11-09	36	45	28
Beijing	2016-11-10	42	51	32
Beijing	2016-11-11	40	50	30
Beijing	2016-11-12	44	55	32
Beijing	2016-11-13	46	49	41
Beijing	2016-11-14	46	57	35
Beijing	2016-11-15	38	51	26
Beijing	2016-11-16	42	53	32
Beijing	2016-11-17	38	44	33
Beijing	2016-11-18	44	46	42
Beijing	2016-11-19	50	60	39
Beijing	2016-11-20	38	43	33
Beijing	2016-11-21	28	33	24
Beijing	2016-11-22	26	32	19
Beijing	2016-11-23	26	37	15
Beijing	2016-11-24	27	39	15
Beijing	2016-11-25	30	41	19
Beijing	2016-11-26	36	50	23
Beijing	2016-11-27	34	46	23
Beijing	2016-11-28	33	47	19
Beijing	2016-11-29	30	39	21
Beijing	2016-11-30	38	51	24
Beijing	2016-12-01	37	50	24
Beijing	2016-12-02	36	50	21
Beijing	2016-12-03	34	46	23
Beijing	2016-12-04	38	50	26
Beijing	2016-12-05	34	44	23
Beijing	2016-12-06	29	43	15
Beijing	2016-12-07	34	47	21
Beijing	2016-12-08	36	48	24
Beijing	2016-12-09	32	42	21
Beijing	2016-12-10	30	43	17
Beijing	2016-12-11	29	39	19
Beijing	2016-12-12	35	44	26
Beijing	2016-12-13	34	41	26
Beijing	2016-12-14	29	39	19
Beijing	2016-12-15	28	41	15
Beijing	2016-12-16	30	44	15
Beijing	2016-12-17	30	41	19
Beijing	2016-12-18	32	46	19
Beijing	2016-12-19	34	48	21
Beijing	2016-12-20	28	32	23
Beijing	2016-12-21	32	39	26
Beijing	2016-12-22	33	42	24
Beijing	2016-12-23	29	39	19
Beijing	2016-12-24	28	39	17
Beijing	2016-12-25	26	34	19
Beijing	2016-12-26	31	39	23
Beijing	2016-12-27	26	37	15
Beijing	2016-12-28	29	37	21
Beijing	2016-12-29	25	35	15
Beijing	2016-12-30	22	34	10
Beijing	2016-12-31	26	37	15
Beijing	2017-01-01	26	32	19
Beijing	2017-01-02	32	48	15
Beijing	2017-01-03	32	48	15
Beijing	2017-01-04	28	42	15
Beijing	2017-01-05	32	39	24
Beijing	2017-01-06	32	42	21
Beijing	2017-01-07	34	39	30
Beijing	2017-01-08	38	44	31
Beijing	2017-01-09	34	41	24
Beijing	2017-01-10	30	40	17
Beijing	2017-01-11	28	44	12
Beijing	2017-01-12	30	44	15
Beijing	2017-01-13	30	37	24
Beijing	2017-01-14	26	37	15
Beijing	2017-01-15	26	32	19
Beijing	2017-01-16	29	32	26
Beijing	2017-01-17	28	37	19
Beijing	2017-01-18	26	35	17
Beijing	2017-01-19	24	31	17
Beijing	2017-01-20	20	32	8
Beijing	2017-01-21	22	33	10
Beijing	2017-01-22	21	32	10
Beijing	2017-01-23	19	32	6
Beijing	2017-01-24	22	37	8
Beijing	2017-01-25	26	37	14
Beijing	2017-01-26	34	48	21
Beijing	2017-01-27	26	39	14
Beijing	2017-01-28	27	35	19
Beijing	2017-01-29	28	33	23
Beijing	2017-01-30	20	34	5
Beijing	2017-01-31	30	42	19
Beijing	2017-02-01	29	39	19
Beijing	2017-02-02	26	41	10
Beijing	2017-02-03	29	43	15
Beijing	2017-02-04	36	48	23
Beijing	2017-02-05	36	48	23
Beijing	2017-02-06	34	41	26
Beijing	2017-02-07	30	36	23
Beijing	2017-02-08	31	41	21
Beijing	2017-02-09	30	37	24
Beijing	2017-02-10	32	41	24
Beijing	2017-02-11	34	48	19
Beijing	2017-02-12	34	50	17
Beijing	2017-02-13	37	55	19
Beijing	2017-02-14	30	41	19
Beijing	2017-02-15	34	46	23
Beijing	2017-02-16	40	48	32
Beijing	2017-02-17	32	42	23
Beijing	2017-02-18	34	50	19
Beijing	2017-02-19	42	59	26
Beijing	2017-02-20	31	41	21
Beijing	2017-02-21	28	35	21
Beijing	2017-02-22	32	44	21
Beijing	2017-02-23	34	46	21
Beijing	2017-02-24	38	53	23
Beijing	2017-02-25	44	57	32
Beijing	2017-02-26	40	55	26
Beijing	2017-02-27	42	60	24
Beijing	2017-02-28	48	60	35
Beijing	2017-03-01	38	48	28
Beijing	2017-03-02	41	58	24
Beijing	2017-03-03	42	58	26
Beijing	2017-03-04	38	53	24
Beijing	2017-03-05	43	51	33
Beijing	2017-03-06	36	48	23
Beijing	2017-03-07	36	48	24
Beijing	2017-03-08	44	57	30
Beijing	2017-03-09	47	63	31
Beijing	2017-03-10	47	66	28
Beijing	2017-03-11	54	68	41
Beijing	2017-03-12	47	55	39
Beijing	2017-03-13	44	59	28
Beijing	2017-03-14	45	62	28
Beijing	2017-03-15	44	59	28
Beijing	2017-03-16	46	60	32
Beijing	2017-03-17	51	60	42
Beijing	2017-03-18	52	66	37
Beijing	2017-03-19	52	64	39
Beijing	2017-03-20	48	55	42
Beijing	2017-03-21	45	57	33
Beijing	2017-03-22	45	57	33
Beijing	2017-03-23	46	50	42
Beijing	2017-03-24	38	42	33
Beijing	2017-03-25	46	57	34
Beijing	2017-03-26	52	59	44
Beijing	2017-03-27	48	59	37
Beijing	2017-03-28	50	62	37
Beijing	2017-03-29	52	66	37
Beijing	2017-03-30	53	60	46
Beijing	2017-03-31	50	63	37
Beijing	2017-04-01	52	71	33
Beijing	2017-04-02	57	75	39
Beijing	2017-04-03	59	77	41
Beijing	2017-04-04	59	68	50
Beijing	2017-04-05	60	68	51
Beijing	2017-04-06	63	78	48
Beijing	2017-04-07	58	63	53
Beijing	2017-04-08	58	64	51
Beijing	2017-04-09	54	66	42
Beijing	2017-04-10	56	69	44
Beijing	2017-04-11	58	71	44
Beijing	2017-04-12	56	78	35
Beijing	2017-04-13	52	68	37
Beijing	2017-04-14	62	82	42
Beijing	2017-04-15	66	89	44
Beijing	2017-04-16	63	75	51
Beijing	2017-04-17	63	78	48
Beijing	2017-04-18	62	75	46
Beijing	2017-04-19	52	61	44
Beijing	2017-04-20	56	74	37
Beijing	2017-04-21	58	73	44
Beijing	2017-04-22	60	80	41
Beijing	2017-04-23	66	77	55
Beijing	2017-04-24	58	73	44
Beijing	2017-04-25	57	68	44
Beijing	2017-04-26	58	75	42
Beijing	2017-04-27	66	86	46
Beijing	2017-04-28	70	89	51
Beijing	2017-04-29	74	95	53
Beijing	2017-04-30	70	86	53
Beijing	2017-05-01	64	80	48
Beijing	2017-05-02	68	84	51
Beijing	2017-05-03	70	80	59
Beijing	2017-05-04	68	77	59
Beijing	2017-05-05	64	69	57
Beijing	2017-05-06	65	86	44
Beijing	2017-05-07	68	89	46
Beijing	2017-05-08	70	86	53
Beijing	2017-05-09	72	84	60
Beijing	2017-05-10	73	91	55
Beijing	2017-05-11	69	87	51
Beijing	2017-05-12	65	84	46
Beijing	2017-05-13	68	84	53
Beijing	2017-05-14	73	82	64
Beijing	2017-05-15	68	82	53
Beijing	2017-05-16	73	89	57
Beijing	2017-05-17	74	89	60
Beijing	2017-05-18	79	96	62
Beijing	2017-05-19	84	98	69
Beijing	2017-05-20	82	95	68
Beijing	2017-05-21	76	84	68
Beijing	2017-05-22	64	69	59
Beijing	2017-05-23	70	87	53
Beijing	2017-05-24	74	93	55
Beijing	2017-05-25	74	86	62
Beijing	2017-05-26	70	84	57
Beijing	2017-05-27	73	87	59
Beijing	2017-05-28	81	98	64
Beijing	2017-05-29	73	80	66
Beijing	2017-05-30	73	82	64
Beijing	2017-05-31	76	93	60
Beijing	2017-06-01	73	87	59
Beijing	2017-06-02	65	71	57
Beijing	2017-06-03	66	82	51
Beijing	2017-06-04	73	91	55
Beijing	2017-06-05	73	84	62
Beijing	2017-06-06	66	71	60
Beijing	2017-06-07	74	89	58
Beijing	2017-06-08	76	95	57
Beijing	2017-06-09	80	102	59
Beijing	2017-06-10	74	86	62
Beijing	2017-06-11	72	86	59
Beijing	2017-06-12	71	80	62
Beijing	2017-06-13	70	80	61
Beijing	2017-06-14	79	98	60
Beijing	2017-06-15	83	102	64
Beijing	2017-06-16	84	102	66
Beijing	2017-06-17	86	96	75
Beijing	2017-06-18	84	95	73
Beijing	2017-06-19	82	96	68
Beijing	2017-06-20	80	93	68
Beijing	2017-06-21	80	89	72
Beijing	2017-06-22	70	75	66
Beijing	2017-06-23	68	71	64
Beijing	2017-06-24	73	80	66
Beijing	2017-06-25	75	88	62
Beijing	2017-06-26	82	95	68
Beijing	2017-06-27	83	95	71
Beijing	2017-06-28	84	94	73
Beijing	2017-06-29	83	93	73
Beijing	2017-06-30	85	95	75
Beijing	2017-07-01	88	96	80
Beijing	2017-07-02	84	93	75
Beijing	2017-07-03	82	89	75
Beijing	2017-07-04	78	84	71
Beijing	2017-07-05	82	89	75
Beijing	2017-07-06	76	80	71
Beijing	2017-07-07	80	92	68
Beijing	2017-07-08	78	89	66
Beijing	2017-07-09	88	98	77
Beijing	2017-07-10	86	100	71
Beijing	2017-07-11	82	94	71
Beijing	2017-07-12	86	95	77
Beijing	2017-07-13	87	96	69
Beijing	2017-07-14	83	93	73
Beijing	2017-07-15	82	90	75
Beijing	2017-07-16	85	93	77
Beijing	2017-07-17	84	91	77
Beijing	2017-07-18	84	90	78
Beijing	2017-07-19	84	90	78
Beijing	2017-07-20	86	93	78
Beijing	2017-07-21	76	80	71
Beijing	2017-07-22	76	82	71
Beijing	2017-07-23	78	84	73
Beijing	2017-07-24	80	85	75
Beijing	2017-07-25	80	86	73
Beijing	2017-07-26	72	77	68
Beijing	2017-07-27	77	86	68
Beijing	2017-07-28	80	87	73
Beijing	2017-07-29	77	86	68
Beijing	2017-07-30	76	87	66
Beijing	2017-07-31	79	89	69
Beijing	2017-08-01	84	90	77
Beijing	2017-08-02	82	88	75
Beijing	2017-08-03	86	98	75
Beijing	2017-08-04	88	100	77
Beijing	2017-08-05	83	93	73
Beijing	2017-08-06	84	96	71
Beijing	2017-08-07	84	96	71
Beijing	2017-08-08	82	96	68
Beijing	2017-08-09	78	86	69
Beijing	2017-08-10	80	89	71
Beijing	2017-08-11	79	89	69
Beijing	2017-08-12	72	75	69
Beijing	2017-08-13	79	87	71
Beijing	2017-08-14	79	87	71
Beijing	2017-08-15	80	87	73
Beijing	2017-08-16	79	89	69
Beijing	2017-08-17	78	87	68
Beijing	2017-08-18	78	86	71
Beijing	2017-08-19	78	86	71
Beijing	2017-08-20	78	86	71
Beijing	2017-08-21	84	93	75
Beijing	2017-08-22	80	86	73
Beijing	2017-08-23	83	91	75
Beijing	2017-08-24	78	90	66
Beijing	2017-08-25	74	90	59
Beijing	2017-08-26	70	82	59
Beijing	2017-08-27	68	75	62
Beijing	2017-08-28	72	82	62
Beijing	2017-08-29	68	82	55
Beijing	2017-08-30	70	82	59
Beijing	2017-08-31	74	82	67
Beijing	2017-09-01	73	82	64
Beijing	2017-09-02	76	84	68
Beijing	2017-09-03	73	84	62
Beijing	2017-09-04	75	82	68
Beijing	2017-09-05	78	87	68
Beijing	2017-09-06	76	89	62
Beijing	2017-09-07	74	89	60
Beijing	2017-09-08	78	89	66
Beijing	2017-09-09	79	85	73
Beijing	2017-09-10	72	77	66
Beijing	2017-09-11	73	86	60
Beijing	2017-09-12	70	86	55
Beijing	2017-09-13	75	86	64
Beijing	2017-09-14	76	86	66
Beijing	2017-09-15	74	83	64
Beijing	2017-09-16	73	84	62
Beijing	2017-09-17	70	86	55
Beijing	2017-09-18	71	87	55
Beijing	2017-09-19	71	87	55
Beijing	2017-09-20	66	83	50
Beijing	2017-09-21	70	84	55
Beijing	2017-09-22	68	82	55
Beijing	2017-09-23	66	82	51
Beijing	2017-09-24	73	86	60
Beijing	2017-09-25	75	82	68
Beijing	2017-09-26	64	72	55
Beijing	2017-09-27	60	69	51
Beijing	2017-09-28	58	75	42
Beijing	2017-09-29	60	79	42
Beijing	2017-09-30	62	75	50
Beijing	2017-10-01	68	80	57
Beijing	2017-10-02	60	68	51
Beijing	2017-10-03	58	68	48
Beijing	2017-10-04	56	71	41
Beijing	2017-10-05	56	69	42
Beijing	2017-10-06	60	73	48
Beijing	2017-10-07	58	64	51
Beijing	2017-10-08	60	64	55
Beijing	2017-10-09	54	59	50
Beijing	2017-10-10	50	53	48
Beijing	2017-10-11	52	62	42
Beijing	2017-10-12	51	60	42
Beijing	2017-10-13	52	68	37
Beijing	2017-10-14	50	59	42
Beijing	2017-10-15	55	62	48
Beijing	2017-10-16	55	64	46
Beijing	2017-10-17	54	62	46
Beijing	2017-10-18	55	57	53
Beijing	2017-10-19	58	66	50
Beijing	2017-10-20	58	66	50
Beijing	2017-10-21	57	66	48
Beijing	2017-10-22	52	57	46
Beijing	2017-10-23	52	64	41
Beijing	2017-10-24	52	64	39
Beijing	2017-10-25	50	59	42
Beijing	2017-10-26	53	60	46
Beijing	2017-10-27	56	64	48
Beijing	2017-10-28	49	59	39
Beijing	2017-10-29	47	59	35
Beijing	2017-10-30	46	62	30
Beijing	2017-10-31	44	57	32
Beijing	2017-11-01	52	66	37
Beijing	2017-11-02	52	68	37
Beijing	2017-11-03	40	53	28
Beijing	2017-11-04	42	57	26
Beijing	2017-11-05	44	55	32
Beijing	2017-11-06	47	59	35
Beijing	2017-11-07	52	68	37
Beijing	2017-11-08	45	57	33
Beijing	2017-11-09	45	55	35
Beijing	2017-11-10	43	54	32
Beijing	2017-11-11	38	48	26
Beijing	2017-11-12	38	50	26
Beijing	2017-11-13	40	53	28
Beijing	2017-11-14	34	44	23
Beijing	2017-11-15	30	42	19
Beijing	2017-11-16	34	46	23
Beijing	2017-11-17	34	42	26
Beijing	2017-11-18	31	41	21
Beijing	2017-11-19	29	41	17
Beijing	2017-11-20	34	50	17
Beijing	2017-11-21	36	50	21
Beijing	2017-11-22	38	46	30
Beijing	2017-11-23	36	44	28
Beijing	2017-11-24	37	44	30
Beijing	2017-11-25	36	48	23
Beijing	2017-11-26	32	39	24
Beijing	2017-11-27	31	41	21
Beijing	2017-11-28	34	44	23
Beijing	2017-11-29	26	33	17
Beijing	2017-11-30	26	39	14
Beijing	2017-12-01	28	42	14
Beijing	2017-12-02	28	42	15
Beijing	2017-12-03	32	42	21
Beijing	2017-12-04	30	37	23
Beijing	2017-12-05	34	46	21
Beijing	2017-12-06	34	50	17
Beijing	2017-12-07	31	41	21
Beijing	2017-12-08	34	48	21
Beijing	2017-12-09	36	50	21
Beijing	2017-12-10	32	41	24
Beijing	2017-12-11	26	32	21
Beijing	2017-12-12	21	28	14
Beijing	2017-12-13	21	32	10
Beijing	2017-12-14	28	32	23
Beijing	2017-12-15	28	35	21
Beijing	2017-12-16	24	32	15
Beijing	2017-12-17	26	42	10
Beijing	2017-12-18	28	42	15
Beijing	2017-12-19	28	41	14
Beijing	2017-12-20	32	47	17
Beijing	2017-12-21	32	48	17
Beijing	2017-12-22	35	51	19
Beijing	2017-12-23	30	42	19
Beijing	2017-12-24	36	43	30
Beijing	2017-12-25	29	41	17
Beijing	2017-12-26	30	39	21
Beijing	2017-12-27	26	35	17
Beijing	2017-12-28	26	37	15
Beijing	2017-12-29	22	29	14
Beijing	2017-12-30	34	44	23
Beijing	2017-12-31	28	42	14
Chicago	2016-01-01	25	31	19
Chicago	2016-01-02	26	32	20
Chicago	2016-01-03	26	29	22
Chicago	2016-01-04	27	31	22
Chicago	2016-01-05	25	33	17
Chicago	2016-01-06	29	36	21
Chicago	2016-01-07	38	41	34
Chicago	2016-01-08	39	42	36
Chicago	2016-01-09	32	40	23
Chicago	2016-01-10	13	23	2
Chicago	2016-01-11	12	24	-1
Chicago	2016-01-12	12	20	3
Chicago	2016-01-13	12	25	-2
Chicago	2016-01-14	34	44	24
Chicago	2016-01-15	37	43	30
Chicago	2016-01-16	20	30	9
Chicago	2016-01-17	4	8	-1
Chicago	2016-01-18	2	7	-4
Chicago	2016-01-19	9	17	0
Chicago	2016-01-20	18	23	12
Chicago	2016-01-21	19	29	9
Chicago	2016-01-22	25	30	19
Chicago	2016-01-23	27	33	20
Chicago	2016-01-24	29	34	24
Chicago	2016-01-25	33	41	24
Chicago	2016-01-26	30	36	24
Chicago	2016-01-27	29	34	23
Chicago	2016-01-28	34	39	29
Chicago	2016-01-29	28	35	20
Chicago	2016-01-30	41	46	35
Chicago	2016-01-31	41	48	33
Chicago	2016-02-01	38	45	30
Chicago	2016-02-02	35	38	32
Chicago	2016-02-03	33	37	28
Chicago	2016-02-04	26	32	19
Chicago	2016-02-05	30	34	25
Chicago	2016-02-06	32	41	24
Chicago	2016-02-07	38	43	32
Chicago	2016-02-08	26	32	20
Chicago	2016-02-09	17	21	13
Chicago	2016-02-10	14	18	9
Chicago	2016-02-11	14	21	7
Chicago	2016-02-12	15	23	7
Chicago	2016-02-13	10	17	2
Chicago	2016-02-14	14	18	9
Chicago	2016-02-15	23	27	18
Chicago	2016-02-16	29	33	24
Chicago	2016-02-17	28	34	21
Chicago	2016-02-18	33	42	23
Chicago	2016-02-19	52	62	41
Chicago	2016-02-20	48	57	38
Chicago	2016-02-21	35	41	29
Chicago	2016-02-22	35	44	26
Chicago	2016-02-23	36	45	26
Chicago	2016-02-24	34	36	32
Chicago	2016-02-25	34	37	31
Chicago	2016-02-26	29	33	24
Chicago	2016-02-27	41	54	28
Chicago	2016-02-28	49	62	36
Chicago	2016-02-29	40	52	28
Chicago	2016-03-01	24	30	18
Chicago	2016-03-02	22	32	11
Chicago	2016-03-03	30	33	27
Chicago	2016-03-04	30	39	20
Chicago	2016-03-05	34	39	29
Chicago	2016-03-06	43	52	33
Chicago	2016-03-07	54	63	44
Chicago	2016-03-08	64	70	58
Chicago	2016-03-09	56	63	48
Chicago	2016-03-10	44	51	37
Chicago	2016-03-11	45	55	34
Chicago	2016-03-12	46	59	33
Chicago	2016-03-13	46	48	43
Chicago	2016-03-14	49	55	43
Chicago	2016-03-15	52	58	46
Chicago	2016-03-16	51	56	45
Chicago	2016-03-17	48	56	40
Chicago	2016-03-18	41	49	32
Chicago	2016-03-19	41	46	35
Chicago	2016-03-20	37	44	30
Chicago	2016-03-21	39	49	28
Chicago	2016-03-22	52	63	40
Chicago	2016-03-23	39	42	36
Chicago	2016-03-24	35	39	30
Chicago	2016-03-25	38	48	28
Chicago	2016-03-26	43	54	31
Chicago	2016-03-27	50	63	36
Chicago	2016-03-28	44	53	35
Chicago	2016-03-29	45	58	31
Chicago	2016-03-30	52	62	42
Chicago	2016-03-31	56	67	44
Chicago	2016-04-01	42	49	35
Chicago	2016-04-02	34	40	27
Chicago	2016-04-03	49	71	26
